ID,DifficultyID,CastingTimeIndex,DurationIndex,RangeIndex,SchoolMask,Speed,LaunchDelay,MinDuration,SpellIconFileDataID,ActiveIconFileDataID,Attributes[0],Attributes[1],Attributes[2],Attributes[3],Attributes[4],Attributes[5],Attributes[6],Attributes[7],Attributes[8],Attributes[9],Attributes[10],Attributes[11],Attributes[12],Attributes[13],SpellID
457408,0,1,21,1,1,0,0,0,136235,0,256,268435456,0,1048576,0,0,0,0,0,0,0,0,0,0,40534
457409,0,1,0,1,2,0,0,0,135915,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,40535
457410,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,39987
457411,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,39988
457412,0,14,0,4,8,0,0,0,135600,0,327680,0,0,0,0,0,0,0,0,0,0,0,0,0,40066
457413,0,1,0,13,8,0,0,0,135600,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,40067
457414,0,1,0,1,1,0,0,0,135857,0,384,1160,4,131072,0,0,0,0,0,0,0,0,0,0,39992
457415,0,1,0,1,32,20,0,0,136197,0,65536,136,0,0,0,0,0,0,0,0,0,0,0,0,40070
457416,0,1,21,13,8,0,0,0,136015,0,256,1028,4,0,0,0,0,0,0,0,0,0,0,0,40071
457417,0,1,0,13,8,0,0,0,135600,0,256,1024,4,268435456,8192,0,0,0,0,0,0,0,0,0,40072
457418,0,1,1,1,4,5,0,0,135794,0,67108864,3072,4,256,0,0,0,0,0,0,0,0,0,0,40075
457419,0,14,21,4,8,0,0,0,135597,0,591872,0,0,0,0,0,0,0,0,0,0,0,0,0,40076
457420,0,1,0,4,1,0,0,0,134307,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,40077
457421,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,40149
457422,0,1,21,1,8,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,40150
457423,0,1,9,1,1,0,0,0,132339,0,327696,0,0,0,0,0,0,0,0,0,0,0,0,0,40080
457424,0,1,21,1,1,0,0,0,132482,0,-1459617408,268435456,0,0,0,0,0,0,0,0,0,0,0,0,40154
457425,0,1,21,13,1,0,0,0,136172,0,256,268435456,0,0,0,0,0,0,0,0,0,0,0,0,40155
457426,0,1,21,6,1,15,0,0,136018,0,384,268435456,4,0,0,0,0,0,0,0,0,0,0,0,40156
457427,0,3,0,35,1,14,0,0,133712,0,16777216,0,4,0,0,0,0,0,0,0,0,0,0,0,40160
457429,0,1,0,1,1,0,0,0,136168,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,40162
457430,0,1,27,36,4,11,0,0,135789,0,0,136,0,256,0,0,0,0,0,0,0,0,0,0,40239
457431,0,1,0,11,1,0,0,0,136235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40244
457432,0,1,0,11,1,0,0,0,136235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40245
457433,0,1,0,11,1,0,0,0,136235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40246
457434,0,1,0,11,1,0,0,0,136235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40247
457435,0,4,0,11,1,0,0,0,136235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40328
457436,0,1,21,1,1,0,0,0,136235,0,256,268435456,0,0,0,0,0,0,0,0,0,0,0,0,40329
457437,0,4,1,54,1,25,0,0,132169,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,40248
457438,0,1,21,1,1,0,0,0,136235,0,256,268435456,0,1048576,0,0,0,0,0,0,0,0,0,0,40249
457439,0,1,21,1,1,0,0,0,132206,0,256,268435456,0,0,0,0,0,0,0,0,0,0,0,0,40250
457440,0,16,265,13,32,30,0,0,135752,0,536870912,136,4,786688,0,0,0,0,0,0,0,0,0,0,40251
457441,0,1,1,13,4,0,0,0,135794,0,2064,136,4,256,0,0,0,0,0,0,0,0,0,0,40253
457442,0,1,8,135,8,0,0,0,136015,0,65792,268438532,0,0,0,0,0,0,0,0,0,0,0,0,40254
457443,0,36,1,13,4,0,0,0,135794,0,2064,136,4,0,0,0,0,0,0,0,0,0,0,0,40255
457444,0,1,0,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,40256
457445,0,1,9,1,1,0,0,0,136235,0,536871168,0,0,268435456,0,0,0,0,0,0,0,0,0,0,40338
457446,0,1,21,1,1,0,0,0,135869,0,448,0,0,524288,0,0,0,0,0,0,0,0,0,0,40258
457447,0,1,35,1,1,0,0,0,136231,0,262160,0,0,0,0,0,0,0,0,0,0,0,0,0,40259
457448,0,1,21,1,8,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,40260
457449,0,1,21,1,64,0,0,0,136235,0,448,0,0,0,0,0,0,0,4096,0,0,0,0,0,40343
457450,0,15,0,4,64,0,0,0,135753,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,40344
457451,0,1,8,7,8,0,0,0,136077,136077,67371008,0,0,0,64,0,0,0,0,0,0,0,0,0,40351
457452,0,1,0,1,1,0,0,0,136235,0,256,0,0,0,128,0,0,0,0,0,0,0,0,0,40352
457453,0,1,18,1,1,0,0,0,132320,136047,256,64,0,0,0,0,0,0,0,0,0,0,0,0,40353
457455,0,4,28,1,8,0,0,0,135237,0,67110912,136,4,0,0,0,0,0,0,0,0,0,0,0,39187
457456,0,1,0,11,1,0,0,0,136235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40359
457457,0,5,8,1,32,0,0,0,136172,0,0,0,0,0,4160,0,0,0,0,0,0,0,0,0,39193
457458,0,16,31,11,1,0,0,0,132325,0,328080,4,0,0,0,0,0,0,0,0,0,0,0,0,39194
457459,0,1,0,11,1,0,0,0,132325,0,327696,0,0,0,0,0,0,0,0,0,0,0,0,0,39195
457460,0,1,367,1,1,0,0,0,134742,0,671088640,268435456,1,1048576,0,0,0,0,0,0,0,0,0,0,41607
457461,0,1,367,1,1,0,0,0,134740,0,671088640,0,1,1048576,0,0,0,0,0,0,0,0,0,0,41608
457462,0,1,367,1,1,0,0,0,134742,0,671088640,0,1,1048576,0,0,0,0,0,0,0,0,0,0,41609
457463,0,1,0,1,1,0,0,0,136235,0,192,0,0,0,524288,0,0,0,0,0,0,0,0,0,40438
457464,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,40443
457465,0,1,18,1,2,0,0,0,135880,0,327680,0,0,2,0,0,0,0,0,0,0,0,0,0,40444
457466,0,1,31,1,1,0,0,0,132280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40445
457467,0,1,21,13,1,0,0,0,136033,0,603980032,136,4,0,64,0,0,0,0,0,0,0,0,0,40520
457468,0,1,0,13,1,0,0,0,136235,0,256,1024,67108869,0,128,0,0,0,0,0,0,0,0,0,40521
457469,0,1,32,13,16,50,0,0,135848,0,67174400,128,4,0,0,0,0,0,0,0,0,0,0,0,40525
457470,0,1,0,1,1,0,0,0,136235,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,40526
457471,0,1,32,1,1,0,0,0,136235,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,40527
457472,0,1,3,1,1,0,0,0,136235,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,40528
457473,0,14,25,7,1,0,0,0,136235,0,268468224,0,0,0,65536,0,0,0,0,0,0,0,0,0,40530
457474,0,16,0,36,8,0,0,0,136015,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,40536
457475,0,1,35,7,1,0,0,0,132338,0,262160,136,536870916,0,0,0,0,0,0,0,0,0,0,0,40599
457476,0,1,1,1,1,0,0,0,135882,0,0,136,4,262144,0,0,0,0,0,0,0,0,0,0,40601
457477,0,1,0,10,1,27,0,0,132337,0,262160,136,4,0,0,0,0,0,0,0,0,0,0,0,40602
457478,0,1,9,13,1,0,0,0,132337,0,536871296,136,4,262144,0,8,0,0,0,0,0,0,0,0,40603
457480,0,1,21,1,1,0,0,0,136235,0,256,268435456,0,1048576,0,0,0,0,0,0,0,0,0,0,40069
457481,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,40137
457482,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,40138
457483,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,40139
457485,0,1,21,1,1,0,0,0,136235,0,256,268435456,0,1048576,0,0,0,0,0,0,0,0,0,0,40143
457488,0,1,35,135,8,0,0,0,136015,0,590080,1028,0,0,0,0,0,0,0,0,0,0,0,0,40146
457489,0,1,0,37,1,1,0,0,136025,0,384,268436616,4,0,0,0,0,0,0,0,0,0,0,0,40147
457490,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,40151
457491,0,1,0,135,1,10,0,0,136159,0,0,1028,0,262144,0,0,0,0,0,0,0,0,0,0,40152
457492,0,1,0,1,1,0,0,0,136235,0,536871168,1024,0,268435456,0,0,0,0,0,0,0,0,0,0,40153
457493,0,1,21,1,1,0,0,0,135869,0,448,0,0,524288,0,0,0,0,0,0,0,0,0,0,40230
457494,0,1,21,1,64,0,0,0,136235,0,448,0,0,0,0,0,0,0,4096,0,0,0,0,0,40231
457495,0,1,105,4,16,38,0,0,135845,0,536870912,132232,0,262144,0,0,0,0,0,0,0,0,0,0,40157
457496,0,1,21,1,1,0,0,0,136235,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,40158
457497,0,1,21,1,1,0,0,0,136235,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,40234
457498,0,1,18,1,1,0,0,0,136235,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,40235
457499,0,1,32,1,4,0,0,0,132172,0,67108864,0,0,0,0,1024,0,0,0,0,0,0,0,0,40240
457500,0,1,32,1,32,0,0,0,136037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40241
457502,0,1,0,1,1,9,0,0,136235,0,384,0,268435456,268435456,0,8,0,0,0,0,0,0,0,0,40324
457503,0,1,28,2,16,0,0,0,136141,0,536870912,132232,0,262144,0,0,0,0,0,0,0,0,0,0,40325
457504,0,1,21,1,1,0,0,0,135991,0,256,268435456,0,0,0,0,0,0,0,0,0,0,0,0,40330
457505,0,16,0,4,4,14,0,0,135826,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,40331
457506,0,16,0,4,4,14,0,0,135826,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,40332
457507,0,1,21,6,32,12,0,0,136131,0,603980032,268452868,4,196608,0,0,0,0,0,0,0,0,0,0,39165
457508,0,1,0,1,1,9,0,0,136235,0,384,0,0,268435456,0,8,0,0,0,0,0,0,0,0,39166
457510,0,1,0,1,16,0,0,0,135848,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,40333
457511,0,1,21,1,32,0,0,0,136189,0,80,136,4,0,0,0,0,0,0,0,0,0,0,0,40334
457512,0,1,18,1,1,0,0,0,135270,0,67109120,1092,0,0,128,1,0,0,0,0,0,0,0,0,40335
457513,0,1,21,1,1,0,0,0,136208,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,40336
457514,0,1,0,7,1,0,0,0,136235,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,40337
457515,0,1,0,37,1,0,0,0,136235,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,40339
457516,0,1,0,1,1,0,0,0,136063,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,40340
457517,0,3,0,13,1,0,0,0,133870,0,256,268435456,4,0,0,0,0,0,0,0,0,0,0,0,40341
457518,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,40342
457519,0,1,0,1,1,0,0,0,136235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39177
457520,0,1,0,1,1,0,0,0,136235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39178
457521,0,1,0,36,64,40,0,0,136235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40346
457522,0,1,0,13,1,0,0,0,136235,0,256,0,0,0,0,8,0,0,0,0,0,0,0,0,40347
457523,0,1,3,13,1,0,0,0,135978,0,67108864,0,0,0,0,0,0,0,0,0,0,0,0,0,40348
457524,0,1,21,1,1,0,0,0,136235,0,384,268435456,0,0,0,0,0,0,0,0,0,0,0,0,40349
457525,0,18,8,10,8,40,0,0,132204,0,589826,0,131072,0,0,0,0,0,0,0,0,0,0,0,39182
457526,0,1,0,1,1,0,0,0,136235,0,384,0,4,268435456,0,0,0,0,0,0,0,0,0,0,39188
457527,0,4,36,12,1,0,0,0,135432,0,0,268435456,0,0,0,0,0,0,0,0,0,0,0,0,39189
457528,0,1,0,135,1,10,0,0,136235,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,39190
457530,0,1,31,6,1,40,0,0,132155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39192
457531,0,6,0,12,1,0,0,0,136235,0,65792,0,0,0,0,0,0,0,0,0,0,0,0,0,39264
457532,0,16,0,4,1,0,0,0,136197,0,67108864,0,0,0,0,0,0,0,0,0,0,0,0,0,39196
457533,0,1,26,3,1,0,0,0,132185,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,39269
457534,0,1,27,2,1,0,0,0,132270,0,262160,131072,67108864,0,0,0,0,0,0,0,0,0,0,0,39270
457535,0,1,18,137,8,0,0,0,136067,0,786448,0,0,0,0,0,0,0,0,0,0,0,0,0,39271
457536,0,1,31,4,64,0,0,0,135731,0,65536,268435592,0,0,32,0,0,0,0,0,0,0,0,0,40433
457537,0,1,0,7,1,0,0,0,132939,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,40434
457539,0,1,0,1,1,0,0,0,136235,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,40436
457540,0,1,0,1,1,1.5,0,0,136235,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,40437
457541,0,1,0,1,1,0,0,0,136235,0,384,0,4,0,0,0,0,0,0,0,0,0,0,0,40439
457542,0,1,28,1,1,0,0,0,135938,0,134217728,0,0,0,0,0,0,0,0,0,0,0,0,0,40440
457543,0,1,1,1,1,0,0,0,136204,0,134217728,0,0,0,0,0,0,0,0,0,0,0,0,0,40441
457544,0,1,0,3,1,0,0,0,136235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40512
457545,0,1,21,1,8,0,0,0,136007,0,262208,0,0,0,0,0,0,0,0,0,0,0,0,0,40513
457546,0,1,0,1,1,0,0,0,136235,0,0,0,67108864,0,0,0,0,0,0,0,0,0,0,0,40522
457547,0,1,21,13,64,40,0,0,135994,0,201392512,1,67108864,268435456,128,0,0,0,0,0,0,0,0,0,40523
457548,0,1,0,13,1,0,0,0,136169,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,40524
457549,0,1,28,1,16,25,0,0,135848,0,65536,128,4,0,0,0,0,0,0,0,0,0,0,0,40590
457550,0,1,39,13,8,0,0,0,136006,0,536871296,136,4,262144,0,0,0,0,0,0,0,0,0,0,40591
457551,0,1,28,7,8,0,0,0,136007,0,0,136,536870916,0,0,0,0,0,0,0,0,0,0,0,40595
457552,0,1,32,1,64,0,0,0,132870,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,40596
457553,0,1,65,7,1,0,0,0,132939,0,262160,136,536870916,8,0,0,0,0,0,0,0,0,0,0,40597
457554,0,5,0,13,4,50,0,0,135780,0,65536,0,4,256,0,0,0,0,0,0,0,0,0,0,40598
457555,0,1,21,1,1,0,0,0,136235,0,384,268435456,0,0,0,0,0,0,0,0,0,0,0,0,40684
457556,0,1,9,13,8,0,0,0,135791,0,603979776,136,4,262144,0,0,0,0,0,0,0,0,0,0,40604
457557,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,40689
457558,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,40690
457559,0,1,21,1,1,0,0,0,134179,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,40691
457560,0,1,21,1,1,0,0,0,136235,0,384,268436480,0,1048576,0,0,0,0,0,0,0,0,0,0,40692
457561,0,1,0,1,1,0,0,0,135731,135731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40140
457562,0,1,0,5,16,0,0,0,135861,0,384,268436616,4,0,0,0,0,0,0,0,0,0,0,0,40141
457563,0,1,21,1,8,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,40142
457564,0,1,28,137,1,0,0,0,132355,0,262160,131072,0,0,0,0,0,0,0,0,0,0,0,0,40220
457565,0,1,32,1,32,0,0,0,136147,0,1073807360,131072,0,0,0,0,0,0,0,0,0,0,0,0,40221
457566,0,1,1,4,4,0,0,0,135818,0,384,268435456,0,0,0,0,0,0,0,0,0,0,0,0,40148
457567,0,1,21,6,32,0,0,0,136208,0,256,16388,4,0,0,0,0,0,0,0,0,0,0,0,40225
457568,0,1,21,1,1,0,0,0,135869,0,448,0,0,524288,0,0,0,0,0,0,0,0,0,0,40226
457569,0,1,21,6,32,12,0,0,136131,0,603980032,268452868,4,196608,0,0,0,0,0,0,0,0,0,0,40227
457570,0,1,21,6,1,0,0,0,135827,135827,406847744,268451844,0,0,0,0,0,0,0,0,0,0,0,0,40228
457572,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,40232
457573,0,1,0,1,1,0,0,0,136235,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,40233
457574,0,1,0,13,1,0,0,0,133594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40312
457575,0,4,0,13,1,0,0,0,136235,0,256,1024,4,0,128,0,0,0,0,0,0,0,0,0,40313
457576,0,1,0,1,16,15,0,0,135857,0,536870912,132232,4,262144,0,0,0,0,0,0,0,0,0,0,40314
457577,0,1,0,1,1,0,0,0,132369,0,262160,0,0,0,0,32768,0,0,0,0,0,0,0,0,40236
457578,0,1,32,1,32,0,0,0,135547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40237
457579,0,1,0,1,32,0,0,0,136195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40238
457580,0,4,21,1,1,0,0,0,132311,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,40319
457582,0,1,21,1,32,0,0,0,136123,0,384,136,0,1048576,0,0,0,0,0,0,0,0,0,0,40326
457583,0,1,3,2,32,0,0,0,132102,0,16,136,0,0,0,0,0,0,0,0,0,0,0,0,40327
457584,0,1,18,1,1,0,0,0,135872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40402
457585,0,1,21,1,1,0,0,0,136235,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,40403
457586,0,1,0,1,1,0,0,0,136235,0,0,0,67108864,0,0,0,0,0,0,0,0,0,0,0,40404
457587,0,1,21,1,1,0,0,0,136235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39168
457588,0,1,21,1,1,0,0,0,136235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39169
457589,0,1,28,2,1,0,0,0,132355,0,327696,0,0,0,0,0,0,0,0,0,0,0,0,0,39171
457591,0,4,0,3,1,0,0,0,136235,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,39244
457593,0,1,0,6,1,0,0,0,132390,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,39172
457595,0,1,0,2,1,0,0,0,132338,0,262164,0,0,0,0,36864,0,0,0,0,0,0,0,0,39174
457596,0,5,0,1,32,20,0,0,136197,0,65536,136,4,0,0,0,0,0,0,0,0,0,0,0,39175
457597,0,1,32,37,32,0,0,0,136183,0,1073807360,0,4,256,0,0,0,0,0,0,0,0,0,0,39176
457598,0,1,21,1,1,0,0,0,136235,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,39179
457599,0,1,0,1,32,0,0,0,136193,0,8388608,0,0,0,0,0,0,0,0,0,0,0,0,0,39180
457600,0,4,21,1,1,0,0,0,132311,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,39181
457601,0,1,26,3,1,0,0,0,132185,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,39253
457603,0,6,0,1,1,0,0,0,134154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39255
457604,0,4,5,7,1,6,0,0,136235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39183
457605,0,1,21,4,1,0,0,0,136235,0,0,268436484,0,0,0,0,0,0,0,0,0,0,0,0,39184
457606,0,1,27,3,1,0,0,0,136235,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,39185
457608,0,1,8,1,1,0,0,0,136235,0,256,0,0,0,1,0,0,0,0,0,0,0,0,0,39259
457610,0,1,0,1,1,0,0,0,132369,0,262160,0,0,512,0,32768,0,0,0,0,0,0,0,0,41059
457611,0,1,0,13,1,12,0,0,135573,0,536936704,0,0,0,0,0,0,0,0,0,0,0,0,0,41060
457612,0,1,0,1,1,0,0,0,132369,0,262160,0,0,0,0,32768,0,0,0,0,0,0,0,0,41061
457613,0,1,0,1,1,0,0,0,136235,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,41138
457614,0,1,0,3,1,0,0,0,136235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41139
457616,0,1,0,3,1,0,0,0,136235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41145
457617,0,1,0,3,1,0,0,0,136235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41146
457618,0,1,21,1,1,0,0,0,136235,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,41147
457620,0,1,27,4,32,24,0,0,136145,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,41070
457623,0,4,27,3,32,0,0,0,136183,0,1073807360,0,0,0,0,0,0,0,0,0,0,0,0,0,41150
457624,0,1,0,13,1,0,0,0,136235,0,536870912,0,0,0,0,0,0,0,0,0,0,0,0,0,42400
457625,0,1,0,13,1,15,0,0,136235,0,0,1024,4,262144,128,8,0,0,0,0,0,0,0,0,42401
457626,0,1,0,36,1,42,0,0,132337,0,16,136,4,0,0,0,0,0,0,0,0,0,0,0,42402
457627,0,1,0,6,1,0,0,0,136235,0,536870912,0,0,0,0,0,0,0,0,0,0,0,0,0,42518
457628,0,1,21,1,1,0,0,0,135819,0,384,394240,0,0,0,0,0,0,0,0,0,0,0,0,42520
457629,0,14,0,3,1,0,0,0,135432,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,42521
457630,0,1,0,13,1,0,0,0,136235,0,536870912,1024,4,0,0,8,0,0,0,0,0,0,0,0,42409
457631,0,1,0,13,1,0,0,0,136235,0,536871168,1024,4,262144,0,8,0,0,0,0,0,0,0,0,42410
457632,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,42528
457633,0,1,0,13,1,0,0,0,136235,0,536871184,268435592,4,0,0,0,0,0,0,0,0,0,0,0,42529
457634,0,1,21,1,1,0,0,0,136235,0,537133440,0,0,0,0,0,0,0,0,0,0,0,0,0,42533
457635,0,1,0,5,1,18,0,0,136235,0,134217728,1024,4,0,0,0,0,0,0,0,0,0,0,0,42535
457637,0,39,0,1,1,0,0,0,136247,0,65568,1024,0,0,0,0,0,0,0,0,0,0,0,0,42546
457638,0,1,42,1,1,0,0,0,136235,0,256,268435456,0,0,0,0,0,0,0,0,0,0,0,0,42547
457639,0,1,42,1,1,0,0,0,136235,0,256,268435456,0,0,0,0,0,0,0,0,0,0,0,0,42548
457641,0,1,21,1,1,0,0,0,135145,136116,269582608,0,0,0,67108864,0,131072,0,0,0,0,0,0,0,42667
457642,0,1,21,1,1,0,0,0,136235,0,256,268435456,0,0,0,0,0,0,0,0,0,0,0,0,42556
457643,0,37,0,1,1,0,0,0,134071,0,65568,1024,0,0,0,0,0,0,0,0,0,0,0,0,42558
457645,0,14,0,1,1,0,0,0,135145,136116,269582608,0,0,0,67108864,0,0,0,0,0,0,0,0,0,42673
457646,0,1,0,1,1,0,0,0,136235,0,4194688,0,0,256,0,0,0,0,0,0,0,0,0,0,42674
457647,0,14,0,1,1,0,0,0,135145,136116,269582608,0,0,0,0,0,0,0,0,0,0,0,0,0,42681
457648,0,1,0,1,1,0,0,0,136235,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,42682
457649,0,1,21,1,1,0,0,0,135145,136116,269582608,0,0,0,0,0,131072,0,0,0,0,0,0,0,42683
457650,0,14,0,1,1,0,0,0,135145,136116,269582608,0,0,0,0,0,0,0,0,0,0,0,0,0,42684
457651,0,1,0,6,1,0,0,0,136235,0,256,0,5,0,0,0,0,0,0,0,0,0,0,0,42839
457652,0,1,21,4,1,0,0,0,132776,0,33619968,268436480,0,0,0,0,0,0,0,0,0,0,0,0,40773
457653,0,1,27,1,1,0,0,0,135740,0,0,1024,0,0,8192,0,0,0,0,0,0,0,0,0,40774
457654,0,1,21,1,1,0,0,0,135730,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,40775
457655,0,1,0,1,1,0,0,0,136235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40776
457656,0,1,0,13,1,20,0,0,135800,0,536871168,0,4,268435456,0,0,0,0,0,0,0,0,0,0,40777
457657,0,1,21,6,1,0,0,0,135730,0,536871168,1028,4,268435456,0,0,0,0,0,0,0,0,0,0,40778
457658,0,1,21,1,1,0,0,0,136235,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,40782
457659,0,1,0,1,1,0,0,0,136235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40783
457660,0,1,4,14,4,0,0,0,135799,0,536870912,0,4,0,0,0,0,0,0,0,0,0,0,0,40784
457661,0,1,39,1,1,5,0,0,136235,0,256,268436480,4,0,0,0,0,0,0,0,0,0,0,0,40785
457662,0,1,27,37,1,0,0,0,133038,0,67108864,0,0,0,0,0,0,0,0,0,0,0,0,0,40864
457663,0,1,9,1,1,0,0,0,136226,0,262544,0,0,0,0,0,0,0,0,0,0,0,0,0,40865
457664,0,1,9,1,1,0,0,0,136226,0,262544,0,0,0,0,0,0,0,0,0,0,0,0,0,40866
457665,0,1,0,1,32,0,0,0,136201,0,0,1160,536870912,536871424,0,64,0,0,0,0,0,0,0,0,40871
457666,0,5,0,14,4,40,0,0,132312,0,4259858,136,4,0,134217728,0,0,0,0,0,0,0,0,0,40872
457667,0,1,0,5,1,40,0,0,132222,0,4194322,0,0,0,0,0,0,0,0,0,0,0,0,0,40873
457668,0,1,5,7,8,0,0,0,136083,0,604241936,0,0,0,0,0,0,0,0,0,0,0,0,0,40874
457669,0,5,27,5,4,24,0,0,135812,0,65536,136,0,0,0,0,0,0,0,0,0,0,0,0,40877
457670,0,1,28,3,64,15,0,0,135735,135735,262144,0,0,0,64,0,0,0,0,0,0,0,0,0,40951
457671,0,1,28,1,1,0,0,0,136235,0,8388864,268435456,1,1048576,0,8,0,0,0,0,0,0,0,0,40952
457672,0,1,105,13,4,0,0,0,135815,0,524288,1024,0,0,0,0,0,0,0,0,0,0,0,0,40953
457673,0,1,21,13,1,0,0,0,136235,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,40960
457674,0,1,21,13,1,0,0,0,136235,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,40961
457675,0,1,21,1,1,0,0,0,136052,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,41040
457676,0,1,21,1,1,0,0,0,136235,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,41041
