ID,SpellID,ModalNextSpell,SpellClassSet,SpellClassMask[0],SpellClassMask[1],SpellClassMask[2],SpellClassMask[3]
45907,18388,0,6,0,0,0,0
45908,19257,0,9,0,0,0,0
45909,18531,0,6,0,0,0,0
45910,19258,0,9,0,0,0,0
45911,19259,0,9,0,0,0,0
45912,19260,0,3,0,0,0,0
45913,16870,0,7,0,2097152,0,0
45914,19376,0,9,0,0,0,0
45915,18189,0,3,0,0,0,0
45916,18948,0,3,4,0,0,0
45917,19232,0,9,0,0,0,0
45918,17834,0,5,0,0,0,0
45919,19438,0,5,33554432,0,0,0
45921,17962,0,5,512,0,0,0
45922,18459,0,3,0,0,0,0
45923,18460,0,3,0,0,0,0
45926,18174,0,5,0,0,0,0
45927,18175,0,5,0,0,0,0
45928,19801,0,9,65536,0,0,0
45930,18427,0,8,0,0,0,0
45931,18544,0,6,0,0,0,0
45932,19386,0,9,0,4096,0,0
45933,18425,0,8,0,0,0,0
45935,18789,0,5,0,0,0,0
45936,19273,0,6,-2147483648,0,0,0
45937,17804,0,5,0,0,0,0
45938,19241,0,6,16777216,0,0,0
45940,18265,0,5,0,1,0,0
45941,27846,0,7,0,0,0,0
45942,27847,0,10,4096,0,0,0
45943,27848,0,10,0,0,0,0
45944,17741,0,3,0,0,0,0
45945,17530,0,13,0,0,0,0
45946,18288,0,5,0,0,0,0
45947,17809,0,5,2097152,0,0,0
45948,18533,0,6,0,0,0,0
45949,17836,0,5,0,0,0,0
45950,17548,0,13,0,0,0,0
45951,17549,0,13,0,0,0,0
45952,17550,0,13,0,0,0,0
45953,18549,0,6,0,0,0,0
45954,18498,0,8,0,0,0,0
45955,18499,0,4,268435456,0,0,0
45956,18096,0,5,0,0,0,0
45957,18108,0,3,0,0,0,0
45958,19242,0,6,16777216,0,0,0
45959,18550,0,6,0,0,0,0
45960,18728,0,5,67108864,0,0,0
45961,18879,0,5,0,1,0,0
45963,20271,0,10,8388608,0,0,0
45965,19265,0,6,-2080374784,4096,0,0
45966,17956,0,5,0,0,0,0
45967,18540,0,5,0,0,0,0
45968,18182,0,5,0,0,0,0
45969,20788,0,3,0,0,0,0
45970,21887,0,4,0,0,0,0
45971,18832,0,13,0,0,0,0
45972,19266,0,6,-2080374784,4096,0,0
45974,17805,0,5,0,0,0,0
45976,20742,0,7,285212672,0,0,0
45977,19239,0,9,0,0,0,0
45978,18177,0,5,0,0,0,0
45979,17534,0,13,0,0,0,0
45980,17535,0,13,0,0,0,0
45981,18273,0,5,0,0,0,0
45983,19243,0,6,16777216,0,0,0
45984,17927,0,5,0,0,0,0
45987,17531,0,13,0,0,0,0
45988,17933,0,5,2097152,0,0,0
45989,18222,0,13,0,0,0,0
45990,17952,0,5,1048576,0,0,0
45991,17958,0,5,0,0,0,0
45992,17959,0,5,0,0,0,0
45994,19007,0,5,0,0,0,0
45995,17941,0,5,0,0,0,0
45997,23920,0,4,0,2,0,0
45998,23923,0,4,0,513,0,0
45999,17624,0,13,0,0,0,0
46000,19262,0,6,-2080374784,4096,0,0
46001,19263,0,9,0,2,0,0
46002,19277,0,6,33554432,4096,0,0
46003,19278,0,6,33554432,4096,0,0
46004,18176,0,5,0,0,0,0
46005,18657,0,7,16777216,131072,0,0
46006,17833,0,5,0,0,0,0
46007,17835,0,5,0,0,0,0
46008,17626,0,13,0,0,0,0
46009,18658,0,7,16777216,131072,0,0
46010,17528,0,13,0,0,0,0
46011,18428,0,8,0,0,0,0
46012,17619,0,13,0,0,0,0
46014,17928,0,5,0,8,0,0
46015,17929,0,5,0,0,0,0
46016,17930,0,5,0,0,0,0
46017,18429,0,8,0,0,0,0
46018,17322,0,6,0,0,0,0
46020,17323,0,6,0,0,0,0
46021,17441,0,1,0,0,0,0
46022,17538,0,13,0,0,0,0
46023,18671,0,5,65536,0,0,0
46024,18180,0,5,0,0,0,0
46025,17545,0,13,0,0,0,0
46026,17546,0,13,0,0,0,0
46027,20662,0,4,536870912,0,0,0
46029,19418,0,9,0,0,0,0
46030,19424,0,9,0,0,0,0
46032,19223,0,4,1,0,0,0
46033,19457,0,9,0,0,0,0
46034,19454,0,9,0,0,0,0
46035,22807,0,13,0,0,0,0
46036,18880,0,5,0,1,0,0
46037,19871,0,4,0,0,0,0
46038,19941,0,10,1073741824,0,0,0
46039,19942,0,10,1073741824,0,0,0
46040,19943,0,10,1073741824,0,0,0
46041,19252,0,6,524288,0,0,0
46043,19244,0,5,0,0,0,0
46044,19245,0,9,0,0,0,0
46048,19870,0,4,0,0,0,0
46049,18792,0,5,0,0,0,0
46050,19487,0,9,0,0,0,0
46051,19488,0,9,0,0,0,0
46052,19489,0,9,0,0,0,0
46053,19582,0,9,268435456,0,0,0
46054,18731,0,5,0,0,0,0
46055,18733,0,1,32768,0,0,0
46056,19900,0,10,67108864,16,0,0
46057,18833,0,3,0,0,0,0
46058,19676,0,9,2048,0,0,0
46059,19686,0,9,2048,0,0,0
46060,19279,0,6,33554432,4096,0,0
46061,19837,0,10,268435458,0,0,0
46062,19490,0,9,0,0,0,0
46063,18703,0,5,0,0,0,0
46064,18704,0,5,0,0,0,0
46065,19280,0,6,33554432,4096,0,0
46066,19559,0,9,0,0,0,0
46067,19387,0,9,0,0,0,0
46068,18871,0,5,128,0,0,0
46069,18178,0,5,0,0,0,0
46070,18165,0,6,1048576,0,0,0
46071,20018,0,5,1048576,0,0,0
46072,17627,0,13,0,0,0,0
46073,17628,0,13,0,0,0,0
46075,19423,0,9,0,0,0,0
46076,19425,0,9,0,0,0,0
46077,19977,0,10,268435456,0,0,0
46078,19575,0,9,0,0,0,0
46079,19249,0,6,524288,0,0,0
46081,18131,0,5,0,0,0,0
46082,18073,0,5,0,0,0,0
46083,19895,0,10,67108864,16,0,0
46084,19228,0,9,0,0,0,0
46085,17924,0,5,0,128,0,0
46086,17926,0,5,524288,0,0,0
46087,19388,0,9,0,0,0,0
46088,19285,0,6,-2080374784,4096,0,0
46089,19498,0,9,0,0,0,0
46090,19838,0,10,268435458,0,0,0
46091,19740,0,10,268435458,0,0,0
46092,18942,0,13,0,0,0,0
46093,19421,0,9,0,0,0,0
46094,19422,0,9,0,0,0,0
46096,19196,0,4,1,0,0,0
46097,19184,0,9,0,0,0,0
46099,19485,0,9,0,0,0,0
46100,19621,0,9,0,0,0,0
46101,19253,0,6,524288,0,0,0
46102,19414,0,9,0,0,0,0
46103,19715,0,3,0,0,0,0
46104,19511,0,9,0,0,0,0
46105,19679,0,9,2048,0,0,0
46106,18372,0,5,0,0,0,0
46109,17740,0,3,0,0,0,0
46110,19271,0,6,-2147483648,0,0,0
46112,19750,0,10,1073741824,0,0,0
46113,19306,0,9,0,524288,0,0
46114,18710,0,5,0,0,0,0
46115,18727,0,5,67108864,0,0,0
46116,18469,0,8,0,0,0,0
46117,18694,0,5,0,0,0,0
46118,18561,0,9,1,0,0,0
46120,19434,75,9,131072,0,0,0
46121,19580,0,9,67108864,0,0,0
46122,18649,75,0,0,0,0,0
46123,18647,0,5,0,0,0,0
46124,19767,0,9,1,0,0,0
46125,19461,0,9,0,0,0,0
46126,19462,0,9,0,0,0,0
46127,19973,0,7,512,0,0,0
46128,19854,0,10,268500992,0,0,0
46129,19254,0,6,524288,0,0,0
46130,19979,0,10,268435456,0,0,0
46131,17802,0,5,0,0,0,0
46132,19974,0,7,512,0,0,0
46133,18741,0,5,268435456,0,0,0
46135,18791,0,5,0,0,0,0
46136,19299,0,6,2097152,0,0,0
46137,19634,0,7,0,0,0,0
46138,19583,0,9,0,0,0,0
46139,19585,0,9,0,0,0,0
46140,20091,0,10,0,0,0,0
46141,17735,0,5,33554432,0,0,0
46142,19560,0,9,0,0,0,0
46143,18931,0,5,512,0,0,0
46144,18881,0,5,0,1,0,0
46145,18796,0,3,0,0,0,0
46146,20216,0,10,0,256,0,0
46147,20217,0,10,285212672,0,0,0
46148,19493,0,9,0,0,0,0
46149,19494,0,9,0,0,0,0
46150,18191,0,13,0,0,0,0
46151,18192,0,13,0,0,0,0
46152,17801,0,5,0,0,0,0
46153,19159,0,9,0,0,0,0
46154,18932,0,5,512,0,0,0
46155,18730,0,5,67108864,0,0,0
46156,18696,0,5,0,0,0,0
46157,18692,0,5,0,0,0,0
46158,18693,0,5,0,0,0,0
46161,18930,0,5,512,0,0,0
46162,19274,0,6,-2147483648,0,0,0
46163,19308,0,6,-2147483648,4096,0,0
46164,19303,0,6,2097152,0,0,0
46165,19491,0,9,0,0,0,0
46166,18937,0,5,-2147483648,0,0,0
46167,19264,0,6,-2080374784,4096,0,0
46169,18167,0,6,1048576,0,0,0
46170,18960,0,7,0,0,0,0
46172,18695,0,5,0,0,0,0
46173,19503,0,9,262144,0,0,0
46174,19555,0,9,0,0,0,0
46175,19752,0,10,0,0,0,0
46176,19261,0,6,-2080374784,4096,0,0
46178,18744,0,5,0,0,0,0
46179,18193,0,13,0,0,0,0
46180,18194,0,13,0,0,0,0
46181,19282,0,6,-2080374784,4096,0,0
46182,18807,0,6,8388608,0,0,0
46183,18562,0,7,0,2,0,0
46184,19302,0,6,2097152,0,0,0
46185,19549,0,9,0,0,0,0
46186,19550,0,9,0,0,0,0
46187,19952,0,5,16777216,0,0,0
46188,20375,0,10,33554432,0,0,0
46189,19551,0,9,0,0,0,0
46190,20291,0,10,134217728,0,0,0
46191,19415,0,9,0,0,0,0
46192,19416,0,9,0,0,0,0
46193,19456,0,9,0,0,0,0
46194,19610,0,9,0,0,0,0
46195,20752,0,5,1048576,0,0,0
46196,19500,0,9,0,0,0,0
46198,19464,0,9,0,0,0,0
46199,19465,0,9,0,0,0,0
46200,20623,0,3,131074,0,0,0
46202,20342,0,10,0,1,0,0
46204,19584,0,9,0,0,0,0
46205,19586,0,9,0,0,0,0
46206,19609,0,9,0,0,0,0
46207,19419,0,9,0,0,0,0
46208,19420,0,9,0,0,0,0
46209,20167,0,10,262144,0,0,0
46210,20249,0,10,0,0,0,0
46211,20042,0,10,0,0,0,0
46212,19939,0,10,1073741824,0,0,0
46213,19940,0,10,1073741824,0,0,0
46214,20292,0,10,134217728,0,0,0
46215,19592,0,9,0,0,0,0
46216,20166,0,10,134217728,0,0,0
46217,19581,0,9,134217728,0,0,0
46218,19898,0,10,67108864,16,0,0
46220,20770,0,6,1073741824,0,0,0
46221,19505,0,5,0,0,0,0
46222,20046,0,10,0,0,0,0
46223,20047,0,10,0,0,0,0
46225,19624,0,9,0,0,0,0
46226,19625,0,9,0,0,0,0
46227,19601,0,9,0,0,0,0
46228,19443,0,5,33554432,0,0,0
46229,18742,0,5,268435456,0,0,0
46230,20336,0,10,0,0,0,0
46231,19572,0,9,0,0,0,0
46232,19573,0,9,0,0,0,0
46233,19417,0,9,0,0,0,0
46234,19734,0,5,0,0,0,0
46235,19160,0,9,0,0,0,0
46236,18743,0,5,0,0,0,0
46237,20345,0,10,524288,0,0,0
46238,20346,0,10,524288,0,0,0
46239,19971,0,7,512,0,0,0
46240,20608,0,11,512,0,0,0
46241,19442,0,5,33554432,0,0,0
46242,19639,0,4,8,0,0,0
46243,19281,0,6,-2080374784,4096,0,0
46244,20235,0,10,0,0,0,0
46245,19616,0,9,0,0,0,0
46246,19617,0,9,0,0,0,0
46247,19607,0,9,0,0,0,0
46248,19608,0,9,0,0,0,0
46249,20066,0,10,4,0,0,0
46250,19602,0,9,0,0,0,0
46251,20045,0,10,0,0,0,0
46252,19970,0,7,512,0,0,0
46253,19852,0,10,268500992,0,0,0
46254,20185,0,10,524288,0,0,0
46256,20154,0,10,134217728,0,0,0
46258,19623,0,9,0,0,0,0
46259,20609,0,11,0,0,0,0
46260,19618,0,9,0,0,0,0
46261,19897,0,10,67108864,16,0,0
46262,20245,0,10,0,0,0,0
46263,19599,0,9,0,0,0,0
46264,19600,0,9,0,0,0,0
46265,20305,0,10,512,0,0,0
46266,20468,0,10,0,0,0,0
46267,19619,0,9,0,0,0,0
46268,20344,0,10,524288,0,0,0
46269,20244,0,10,0,0,0,0
46270,19620,0,9,0,0,0,0
46271,19574,0,9,0,0,0,0
46272,19476,0,5,0,0,0,0
46273,19596,0,9,0,0,0,0
46274,19853,0,10,268500992,0,0,0
46275,19622,0,9,0,0,0,0
46277,19440,0,5,33554432,0,0,0
46278,20511,0,4,262144,0,0,0
46279,19455,0,9,0,0,0,0
46280,20254,0,10,0,0,0,0
46281,19467,0,9,0,0,0,0
46282,19612,0,9,0,0,0,0
46284,20043,0,9,0,4194304,0,0
46287,19471,0,4,1,0,0,0
46289,20333,0,10,262144,0,0,0
46290,19746,0,10,131072,0,0,0
46291,19876,0,10,67108864,16,0,0
46292,20469,0,10,0,0,0,0
46293,20470,0,10,0,0,0,0
46294,19480,0,5,0,0,0,0
46295,19134,0,4,262144,0,0,0
46296,19896,0,10,67108864,16,0,0
46297,19899,0,10,67108864,16,0,0
46298,19587,0,9,0,0,0,0
46300,20250,0,10,0,0,0,0
46301,19499,0,9,0,0,0,0
46302,19978,0,10,268435456,0,0,0
46303,19472,0,8,8388610,0,0,0
46304,19736,0,5,0,0,0,0
46305,20165,0,10,134217728,0,0,0
46306,20168,0,10,262144,0,0,0
46308,19647,0,5,0,0,0,0
46309,19506,0,9,0,2097152,0,0
46310,19685,0,9,2048,0,0,0
46312,19684,0,9,2048,0,0,0
46313,19836,0,10,268435458,0,0,0
46314,19597,0,9,2048,0,0,0
46315,19598,0,9,0,0,0,0
46316,19290,0,9,0,0,0,0
46318,19441,0,5,33554432,0,0,0
46319,19731,0,5,0,0,0,0
46320,19312,0,6,-2147483648,4096,0,0
46321,19309,0,6,-2147483648,4096,0,0
46322,20048,0,10,0,0,0,0
46323,19680,0,9,2048,0,0,0
46324,19412,0,9,0,0,0,0
46325,19552,0,9,0,0,0,0
46326,19286,0,9,0,0,0,0
46327,20580,0,8,0,0,0,0
46330,19413,0,9,0,0,0,0
46331,19553,0,9,0,0,0,0
46332,19294,0,9,0,0,0,0
46333,19283,0,6,-2080374784,4096,0,0
46334,19284,0,6,-2080374784,4096,0,0
46335,19554,0,9,0,0,0,0
46336,19681,0,9,2048,0,0,0
46337,19682,0,9,2048,0,0,0
46340,20092,0,10,0,0,0,0
46341,19683,0,9,2048,0,0,0
46342,19557,0,9,0,0,0,0
46343,19558,0,9,0,0,0,0
46346,20184,0,10,1048576,0,0,0
46347,19605,0,9,0,0,0,0
46348,19606,0,9,0,0,0,0
46349,19891,0,10,67108864,16,0,0
46350,19287,0,9,0,0,0,0
46352,19311,0,6,-2147483648,4096,0,0
46353,19310,0,6,-2147483648,4096,0,0
46354,19474,0,5,0,0,0,0
46355,19975,0,7,512,0,0,0
46356,19296,0,6,2097152,0,0,0
46357,19850,0,10,268500992,0,0,0
46358,20164,0,10,134217728,0,0,0
46360,18938,0,5,-2147483648,0,0,0
46361,19556,0,9,0,0,0,0
46362,20215,0,10,0,0,0,0
46364,19834,0,10,268435458,0,0,0
46369,19835,0,10,268435458,0,0,0
46370,20022,0,5,1048576,0,0,0
46371,19742,0,10,268500992,0,0,0
46372,20928,0,10,0,64,0,0
46373,21562,0,6,8,0,0,0
46374,20801,0,5,4096,0,0,0
46375,20690,0,7,2,0,0,0
46376,21183,0,10,536870912,0,0,0
46377,21229,0,3,32,0,0,0
46378,21084,0,10,134217728,0,0,0
46379,21872,0,7,0,0,0,0
46380,22800,0,6,8388608,0,0,0
46381,21159,0,3,0,0,0,0
46382,21553,0,4,33554432,0,0,0
46383,20194,0,10,0,0,0,0
46384,20776,0,11,0,0,0,0
46385,21060,0,8,-2130706432,0,0,0
46386,20209,0,10,0,0,0,0
46387,20210,0,10,0,0,0,0
46388,20777,0,11,0,0,0,0
46389,20832,0,3,131074,0,0,0
46390,20900,75,9,131072,0,0,0
46391,20902,75,9,131072,0,0,0
46392,20904,75,9,131072,0,0,0
46393,20267,0,10,0,1,0,0
46394,20343,0,10,0,1,0,0
46395,20350,0,10,262144,0,0,0
46396,23482,0,5,2097152,0,0,0
46397,20920,0,10,33554432,0,0,0
46398,20923,0,10,32,0,0,0
46399,19785,0,9,0,0,0,0
46400,20500,0,4,0,0,0,0
46401,20501,0,4,0,0,0,0
46402,20186,0,10,524288,0,0,0
46403,20195,0,10,0,0,0,0
46404,20356,0,10,134217728,0,0,0
46405,20331,0,10,0,0,0,0
46406,20913,0,10,268435456,0,0,0
46407,20286,0,10,1024,0,0,0
46408,21169,0,11,512,0,0,0
46409,20348,0,10,134217728,0,0,0
46411,19675,0,7,0,0,0,0
46412,19677,0,9,2048,0,0,0
46413,19678,0,9,2048,0,0,0
46414,20240,0,4,-2147483648,0,0,0
46415,20706,0,6,0,0,0,0
46417,20914,0,10,268435456,0,0,0
46418,21068,0,5,2,0,0,0
46419,20918,0,10,33554432,0,0,0
46420,20138,0,10,0,0,0,0
46421,20256,0,10,0,0,0,0
46422,20252,0,4,1073741824,0,0,0
46423,19131,0,4,1,0,0,0
46424,20139,0,10,0,0,0,0
46426,20234,0,10,0,0,0,0
46429,20575,0,5,0,0,0,0
46430,20576,0,9,0,0,0,0
46431,20502,0,4,0,0,0,0
46432,20188,0,10,536870912,0,0,0
46433,20508,0,4,1,0,0,0
46434,20537,0,3,0,0,0,0
46435,20175,0,10,0,0,0,0
46437,20915,0,10,33554432,0,0,0
46439,20140,0,10,0,0,0,0
46440,20307,0,10,512,0,0,0
46441,20610,0,11,0,0,0,0
46442,20332,0,10,0,0,0,0
46443,20290,0,10,134217728,0,0,0
46444,20361,0,10,0,0,0,0
46445,20349,0,10,134217728,0,0,0
46446,20351,0,10,262144,0,0,0
46447,21127,0,3,0,0,0,0
46448,20162,0,10,512,0,0,0
46449,19888,0,10,67108864,16,0,0
46450,20347,0,10,134217728,0,0,0
46451,20503,0,4,0,0,0,0
46452,20212,0,10,0,0,0,0
46454,20224,0,10,0,0,0,0
46455,20504,0,4,0,0,0,0
46456,20237,0,10,0,0,0,0
46457,20354,0,10,524288,0,0,0
46458,20359,0,10,0,0,0,0
46459,20238,0,10,0,0,0,0
46460,20239,0,10,0,0,0,0
46461,20355,0,10,524288,0,0,0
46463,19778,0,4,131072,0,0,0
46465,20306,0,10,512,0,0,0
46466,20187,0,10,1024,0,0,0
46467,20569,0,4,4194304,0,0,0
46469,20330,0,10,0,0,0,0
46470,19781,0,9,0,0,0,0
46471,20828,0,3,1573376,0,0,0
46472,20679,0,3,131074,0,0,0
46474,20360,0,10,0,0,0,0
46475,20190,0,9,0,4194304,0,0
46476,19972,0,7,512,0,0,0
46477,20308,0,10,512,0,0,0
46478,20116,0,10,32,0,0,0
46483,21563,0,9,0,0,0,0
46484,21564,0,6,8,0,0,0
46487,20616,0,4,1073741824,0,0,0
46488,20617,0,4,1073741824,0,0,0
46489,20694,0,6,-2143289344,0,0,0
46490,20174,0,10,0,0,0,0
46491,20302,0,10,536870912,0,0,0
46492,20782,0,9,0,0,0,0
46493,20300,0,10,536870912,0,0,0
46494,20141,0,10,0,0,0,0
46495,20142,0,10,0,0,0,0
46496,20205,0,10,0,0,0,0
46497,20206,0,10,0,0,0,0
46498,20484,0,7,285212672,0,0,0
46499,21850,0,7,262144,0,0,0
46500,22010,0,6,0,0,0,0
46501,20736,75,9,65536,131072,0,0
46502,20961,0,10,0,0,0,0
46503,20962,0,10,0,0,0,0
46506,20289,0,10,134217728,0,0,0
46507,21977,0,4,0,0,0,0
46508,20647,0,4,536870912,0,0,0
46509,20922,0,10,32,0,0,0
46510,20496,0,4,0,0,0,0
46512,19589,0,9,536870912,0,0,0
46514,19590,0,9,0,0,0,0
46515,19591,0,9,1073741824,0,0,0
46516,21228,0,3,0,0,0,0
46517,21163,0,7,0,0,0,0
46518,20213,0,10,0,0,0,0
46519,20214,0,10,0,0,0,0
46522,20425,0,10,0,0,0,0
46523,20287,0,10,134217728,0,0,0
46524,19603,0,9,0,0,0,0
46525,20225,0,10,0,0,0,0
46526,20729,0,10,268435456,0,0,0
46527,22895,0,7,0,0,0,0
46528,21394,0,13,0,0,0,0
46529,21395,0,13,0,0,0,0
46530,20967,0,10,0,0,0,0
46531,20208,0,10,0,0,0,0
46532,20207,0,10,0,0,0,0
46533,20739,0,7,285212672,0,0,0
46534,22009,0,6,0,0,0,0
46535,20660,0,4,536870912,0,0,0
46536,20463,0,9,1,0,0,0
46537,21891,0,11,0,0,0,0
46538,20936,0,6,0,0,0,0
46539,20937,0,6,0,0,0,0
46540,20756,0,5,1048576,0,0,0
46541,22460,0,3,4096,0,0,0
46542,22008,0,3,0,0,0,0
46543,20919,0,10,33554432,0,0,0
46544,20473,0,10,2097152,0,0,0
46545,20335,0,10,0,0,0,0
46548,20357,0,10,134217728,0,0,0
46549,20288,0,10,134217728,0,0,0
46551,20293,0,10,134217728,0,0,0
46552,20488,0,10,0,0,0,0
46553,20924,0,10,32,0,0,0
46554,20910,0,9,0,524288,0,0
46555,21895,0,11,0,0,0,0
46556,20251,0,10,0,0,0,0
46557,21093,0,6,0,0,0,0
46558,20280,0,10,1024,0,0,0
46559,20911,0,10,268435456,0,0,0
46560,21339,0,6,0,0,0,0
46561,20255,0,10,0,0,0,0
46562,20658,0,4,536870912,0,0,0
46563,20661,0,4,536870912,0,0,0
46564,20281,0,10,1024,0,0,0
46565,22007,0,3,0,0,0,0
46567,21551,0,4,33554432,0,0,0
46568,20527,0,4,1,0,0,0
46569,20968,0,10,0,0,0,0
46570,21552,0,4,33554432,0,0,0
46571,21873,0,7,0,0,0,0
46572,20930,0,10,2097152,0,0,0
46573,21074,0,6,32,0,0,0
46574,21880,0,8,0,0,0,0
46577,20925,0,10,0,64,0,0
46578,20285,0,10,1024,0,0,0
46579,20869,0,3,0,0,0,0
46582,21942,0,9,0,0,0,0
46583,21187,0,7,262144,0,0,0
46584,21393,0,13,0,0,0,0
46585,21091,0,6,0,0,0,0
46586,21878,0,8,32,0,0,0
46587,20229,0,3,131072,0,0,0
46588,21396,0,13,0,0,0,0
46589,20282,0,10,1024,0,0,0
46590,20283,0,10,1024,0,0,0
46591,20284,0,10,1024,0,0,0
46592,21976,0,6,0,0,0,0
46593,20755,0,5,1048576,0,0,0
46595,20340,0,10,262144,0,0,0
46596,20757,0,5,1048576,0,0,0
46597,20747,0,7,285212672,0,0,0
46598,20228,0,3,0,0,0,0
46599,20334,0,10,262144,0,0,0
46600,20337,0,10,0,0,0,0
46601,21335,0,7,256,0,0,0
46603,20559,0,4,134217728,0,0,0
46606,22270,0,10,1,0,0,0
46607,22205,0,6,8388608,0,0,0
46611,20341,0,10,0,1,0,0
46613,21230,0,3,1,0,0,0
46615,23412,0,4,0,0,0,0
46618,22778,0,4,0,0,0,0
46619,22696,0,7,256,0,0,0
46620,23560,0,9,0,0,0,0
46621,22203,0,6,8388608,0,0,0
46622,22047,0,11,0,0,0,0
46623,23398,0,7,0,0,0,0
46625,23401,0,6,0,0,0,0
46627,23402,0,6,0,0,0,0
46628,20560,0,4,134217728,0,0,0
46629,22919,0,6,8388608,0,0,0
46630,22886,0,4,1,0,0,0
46631,22424,0,3,131072,0,0,0
46632,21881,0,8,0,0,0,0
46633,21890,0,4,0,0,0,0
46634,23459,0,6,134217728,0,0,0
46635,20883,0,3,0,0,0,0
46636,20748,0,7,285212672,0,0,0
46637,23113,0,3,131072,0,0,0
46638,23566,0,9,0,0,0,0
46639,21668,0,7,4,0,0,0
46640,23423,0,11,536870912,0,0,0
46642,22801,0,11,0,0,0,0
46643,22804,0,11,0,0,0,0
46644,21879,0,3,0,0,0,0
46645,21655,0,3,0,0,0,0
46646,21791,0,7,128,0,0,0
46647,20487,0,10,0,0,0,0
46648,20489,0,10,0,0,0,0
46650,21669,0,7,2,0,0,0
46651,21869,0,4,262144,0,0,0
46652,21973,0,6,0,0,0,0
46653,22128,0,7,256,0,0,0
46654,21874,0,8,0,0,0,0
46655,20912,0,10,268435456,0,0,0
46656,22781,0,7,256,0,0,0
46657,23025,0,3,0,0,0,0
46659,22827,0,7,8388608,0,0,0
46660,22048,0,11,0,0,0,0
46662,22411,0,9,1,0,0,0
46663,23559,0,9,0,0,0,0
46664,21337,0,7,256,0,0,0
46665,22782,0,3,268435456,0,0,0
46666,23420,0,11,536870912,0,0,0
46667,23600,0,4,0,0,0,0
46668,20301,0,10,536870912,0,0,0
46669,20303,0,10,536870912,0,0,0
46673,23073,0,9,1,0,0,0
46674,23410,0,4,0,0,0,0
46675,23411,0,4,0,0,0,0
46676,27774,0,10,0,0,0,0
46677,20927,0,10,0,64,0,0
46678,20929,0,10,2097152,0,0,0
46679,22120,0,4,1,0,0,0
46680,22959,0,3,0,0,0,0
46681,23563,0,4,0,0,0,0
46682,21853,0,6,0,0,0,0
46683,22121,0,9,1,0,0,0
46684,22896,0,7,0,0,0,0
46685,21744,0,10,0,0,0,0
46686,21849,0,7,262144,0,0,0
46687,22996,0,9,0,0,0,0
46688,20909,0,9,0,524288,0,0
46691,22729,0,13,0,0,0,0
46694,21856,0,4,0,0,0,0
46695,22746,0,3,1573376,0,0,0
46696,20901,75,9,131072,0,0,0
46698,21920,0,13,0,0,0,0
46699,20903,75,9,131072,0,0,0
46700,21162,0,3,0,0,0,0
46701,21871,0,7,0,0,0,0
46702,22738,0,4,0,0,0,0
46703,21088,0,3,0,0,0,0
46705,22802,0,6,8388608,0,0,0
46706,21089,0,6,0,0,0,0
46707,22570,0,7,0,128,0,0
46708,21793,0,7,128,0,0,0
46709,21831,0,4,0,0,0,0
46710,21972,0,7,0,0,0,0
46711,22273,0,3,0,0,0,0
46712,22783,0,3,268435456,0,0,0
46713,21899,0,11,0,0,0,0
46714,22828,0,7,8388608,0,0,0
46716,23425,0,4,0,0,0,0
46719,23267,0,3,0,0,0,0
46720,23396,0,13,0,0,0,0
46721,22907,0,9,1,0,0,0
46724,23584,0,4,0,0,0,0
46725,23553,0,5,0,0,0,0
46727,22914,75,0,0,0,0,0
46729,24133,0,9,0,4096,0,0
46730,24134,0,9,0,256,0,0
46731,22911,0,4,1,0,0,0
46732,23043,0,6,0,0,0,0
46733,23676,23675,0,0,0,0,0
46734,22829,0,7,8388608,0,0,0
46735,24361,0,13,0,0,0,0
46736,23551,0,11,0,0,0,0
46737,23552,0,11,0,0,0,0
46738,23047,0,5,0,0,0,0
46739,23891,0,4,0,0,0,0
46740,23588,0,4,0,0,0,0
46741,24135,0,9,0,256,0,0
46742,23697,0,6,0,0,0,0
46743,23046,0,5,0,0,0,0
46744,23048,0,8,0,0,0,0
46745,26106,0,7,0,0,0,0
46746,23989,0,9,0,0,0,0
46747,23467,0,1,0,0,0,0
46748,23695,0,4,0,0,0,0
46749,23585,0,4,0,0,0,0
46752,23561,0,4,0,0,0,0
46753,23586,0,4,0,0,0,0
46754,26107,0,7,0,0,0,0
46755,23034,0,9,0,0,0,0
46756,23466,0,1,0,0,0,0
46757,23157,0,9,0,0,0,0
46758,23035,0,9,0,0,0,0
46759,23331,0,3,131072,0,0,0
46760,23302,0,10,0,0,0,0
46761,23587,0,4,0,0,0,0
46762,23591,0,10,0,0,0,0
46763,23158,0,9,0,0,0,0
46764,23726,0,8,0,0,0,0
46765,24239,0,10,0,128,0,0
46766,23397,0,4,0,0,0,0
46767,21178,0,7,33554432,0,0,0
46768,20882,0,5,2048,0,0,0
46769,23337,0,9,1,0,0,0
46770,23455,0,6,134217728,0,0,0
46773,24006,0,3,0,0,0,0
46774,23557,0,7,0,0,0,0
46775,23558,0,8,0,0,0,0
46776,23037,0,3,0,0,0,0
46777,22823,0,6,-2147483648,0,0,0
46778,22272,0,3,0,0,0,0
46779,23555,0,5,0,0,0,0
46780,23556,0,7,0,0,0,0
46781,23414,0,4,0,0,0,0
46782,23044,0,6,0,0,0,0
46783,24259,0,5,0,0,0,0
46784,24132,0,9,0,4096,0,0
46785,23572,0,11,0,0,0,0
46786,23413,0,4,0,0,0,0
